ID,Animal,Latitude,Longitude,timestamp,Start,End,Date,Month,Hour,Year,DepthMax,DepthMin,Quality,DurationMax,DurationMin
1594,131127,-63.6323,-61.9009,6/23/2016 1:45,6/23/2016 4:39,6/23/2016 4:45,6/23/2016 5:12,June,1,2016,193.5,190,A,387,385
1594,131127,-63.6323,-61.9009,6/23/2016 1:29,6/23/2016 4:25,6/23/2016 4:29,6/23/2016 5:12,June,1,2016,125.5,122,A,263,261
1594,131127,-63.6323,-61.9009,6/23/2016 1:36,6/23/2016 4:31,6/23/2016 4:36,6/23/2016 5:12,June,1,2016,165.5,162,A,321,319
1594,131127,-63.6323,-61.9009,6/23/2016 2:09,6/23/2016 5:04,6/23/2016 5:09,6/23/2016 5:12,June,2,2016,133.5,130,A,311,309
3530,131127,-63.5956,-61.8728,6/23/2016 4:17,6/23/2016 7:14,6/23/2016 7:17,6/23/2016 7:42,June,4,2016,54,53.5,2,201,199
3530,131127,-63.5956,-61.8728,6/23/2016 4:13,6/23/2016 7:10,6/23/2016 7:13,6/23/2016 7:42,June,4,2016,54,53.5,2,205,203
3530,131127,-63.5956,-61.8728,6/23/2016 4:39,6/23/2016 7:34,6/23/2016 7:39,6/23/2016 7:42,June,4,2016,58.5,57,2,301,299
3530,131127,-63.5956,-61.8728,6/23/2016 4:20,6/23/2016 7:18,6/23/2016 7:20,6/23/2016 7:42,June,4,2016,58.5,57,2,163,161
3530,131127,-63.5956,-61.8728,6/23/2016 4:42,6/23/2016 7:40,6/23/2016 7:42,6/23/2016 7:42,June,4,2016,39,38.5,2,87,85
1597,131127,-63.5956,-61.8728,6/23/2016 3:49,6/23/2016 6:44,6/23/2016 6:49,6/23/2016 7:46,June,3,2016,193.5,190,2,359,357
1597,131127,-63.5956,-61.8728,6/23/2016 3:57,6/23/2016 6:55,6/23/2016 6:57,6/23/2016 7:46,June,3,2016,104.5,103,2,147,145
1597,131127,-63.5956,-61.8728,6/23/2016 4:19,6/23/2016 7:17,6/23/2016 7:19,6/23/2016 7:46,June,4,2016,108.5,107,2,145,143
1597,131127,-63.5956,-61.8728,6/23/2016 4:33,6/23/2016 7:26,6/23/2016 7:33,6/23/2016 7:46,June,4,2016,185.5,182,2,419,417
1597,131127,-63.5956,-61.8728,6/23/2016 4:44,6/23/2016 7:35,6/23/2016 7:44,6/23/2016 7:46,June,4,2016,193.5,190,2,517,515
3531,131127,-63.5956,-61.8728,6/23/2016 4:42,6/23/2016 7:42,6/23/2016 7:42,6/23/2016 7:54,June,4,2016,21,21,2,51,49
3531,131127,-63.5956,-61.8728,6/23/2016 4:45,6/23/2016 7:43,6/23/2016 7:45,6/23/2016 7:54,June,4,2016,56.5,55.5,2,107,105
3531,131127,-63.5956,-61.8728,6/23/2016 4:47,6/23/2016 7:45,6/23/2016 7:47,6/23/2016 7:54,June,4,2016,58.5,57,2,143,141
3531,131127,-63.5956,-61.8728,6/23/2016 4:50,6/23/2016 7:48,6/23/2016 7:50,6/23/2016 7:54,June,4,2016,41,40.5,2,161,159
3531,131127,-63.5956,-61.8728,6/23/2016 4:53,6/23/2016 7:52,6/23/2016 7:53,6/23/2016 7:54,June,4,2016,23,23,2,73,71
1599,131127,-63.5792,-61.924,6/23/2016 6:02,6/23/2016 8:56,6/23/2016 9:02,6/23/2016 9:24,June,6,2016,161.5,158,B,367,365
1599,131127,-63.5792,-61.924,6/23/2016 5:43,6/23/2016 8:37,6/23/2016 8:43,6/23/2016 9:24,June,5,2016,181.5,178,B,413,411
1599,131127,-63.5792,-61.924,6/23/2016 5:52,6/23/2016 8:46,6/23/2016 8:52,6/23/2016 9:24,June,5,2016,169.5,166,B,383,381
1599,131127,-63.5792,-61.924,6/23/2016 6:21,6/23/2016 9:16,6/23/2016 9:21,6/23/2016 9:24,June,6,2016,165.5,162,B,317,315
1599,131127,-63.5792,-61.924,6/23/2016 6:11,6/23/2016 9:06,6/23/2016 9:11,6/23/2016 9:24,June,6,2016,173.5,170,B,341,339
3534,131127,-63.6469,-61.9615,6/23/2016 10:48,6/23/2016 13:45,6/23/2016 13:48,6/23/2016 14:15,June,10,2016,18.5,18.5,A,141,139
3534,131127,-63.6469,-61.9615,6/23/2016 9:18,6/23/2016 12:15,6/23/2016 12:18,6/23/2016 14:15,June,9,2016,15.5,15.5,A,213,211
3534,131127,-63.6469,-61.9615,6/23/2016 9:31,6/23/2016 12:25,6/23/2016 12:31,6/23/2016 14:15,June,9,2016,98.5,97,A,345,343
3534,131127,-63.6469,-61.9615,6/23/2016 10:04,6/23/2016 13:01,6/23/2016 13:04,6/23/2016 14:15,June,10,2016,19,19,A,181,179
3534,131127,-63.6469,-61.9615,6/23/2016 10:55,6/23/2016 13:52,6/23/2016 13:55,6/23/2016 14:15,June,10,2016,20.5,20.5,A,153,151
3535,131127,-63.6469,-61.9615,6/23/2016 11:55,6/23/2016 14:51,6/23/2016 14:55,6/23/2016 14:56,June,11,2016,34,33.5,A,257,255
3535,131127,-63.6469,-61.9615,6/23/2016 11:18,6/23/2016 14:16,6/23/2016 14:18,6/23/2016 14:56,June,11,2016,21,21,A,157,155
3535,131127,-63.6469,-61.9615,6/23/2016 11:23,6/23/2016 14:20,6/23/2016 14:23,6/23/2016 14:56,June,11,2016,31,30.5,A,187,185
3535,131127,-63.6469,-61.9615,6/23/2016 11:27,6/23/2016 14:25,6/23/2016 14:27,6/23/2016 14:56,June,11,2016,19,19,A,143,141
3535,131127,-63.6469,-61.9615,6/23/2016 11:36,6/23/2016 14:33,6/23/2016 14:36,6/23/2016 14:56,June,11,2016,41,40.5,A,217,215
3536,131127,-63.6469,-61.9615,6/23/2016 11:59,6/23/2016 14:56,6/23/2016 14:59,6/23/2016 15:16,June,11,2016,64.5,63,A,181,179
3536,131127,-63.6469,-61.9615,6/23/2016 12:02,6/23/2016 14:59,6/23/2016 15:02,6/23/2016 15:16,June,12,2016,62.5,61,A,195,193
3536,131127,-63.6469,-61.9615,6/23/2016 12:08,6/23/2016 15:05,6/23/2016 15:08,6/23/2016 15:16,June,12,2016,43,42.5,A,221,219
3536,131127,-63.6469,-61.9615,6/23/2016 12:11,6/23/2016 15:08,6/23/2016 15:11,6/23/2016 15:16,June,12,2016,23.5,23.5,A,167,165
3536,131127,-63.6469,-61.9615,6/23/2016 12:15,6/23/2016 15:11,6/23/2016 15:15,6/23/2016 15:16,June,12,2016,22,22,A,227,225
3537,131127,-63.6469,-61.9615,6/23/2016 12:21,6/23/2016 15:17,6/23/2016 15:21,6/23/2016 15:53,June,12,2016,58.5,57,A,291,289
3537,131127,-63.6469,-61.9615,6/23/2016 12:33,6/23/2016 15:29,6/23/2016 15:33,6/23/2016 15:53,June,12,2016,49,48.5,A,237,235
3537,131127,-63.6469,-61.9615,6/23/2016 12:27,6/23/2016 15:21,6/23/2016 15:27,6/23/2016 15:53,June,12,2016,76.5,75,A,321,319
3537,131127,-63.6469,-61.9615,6/23/2016 12:49,6/23/2016 15:44,6/23/2016 15:49,6/23/2016 15:53,June,12,2016,48,47.5,A,319,317
3537,131127,-63.6469,-61.9615,6/23/2016 12:40,6/23/2016 15:36,6/23/2016 15:40,6/23/2016 15:53,June,12,2016,48,47.5,A,265,263
4954,131127,-63.6469,-61.9615,6/23/2016 12:56,6/23/2016 15:51,6/23/2016 15:56,6/23/2016 16:15,June,12,2016,20.5,20.5,A,293,291
4954,131127,-63.6469,-61.9615,6/23/2016 12:50,6/23/2016 15:40,6/23/2016 15:50,6/23/2016 16:15,June,12,2016,165.5,162,A,621,619
4954,131127,-63.6469,-61.9615,6/23/2016 12:16,6/23/2016 15:10,6/23/2016 15:16,6/23/2016 16:15,June,12,2016,17.5,17.5,A,407,405
4954,131127,-63.6469,-61.9615,6/23/2016 12:28,6/23/2016 15:18,6/23/2016 15:28,6/23/2016 16:15,June,12,2016,25,24.5,A,593,591
4954,131127,-63.6469,-61.9615,6/23/2016 12:39,6/23/2016 15:31,6/23/2016 15:39,6/23/2016 16:15,June,12,2016,25,24.5,A,499,497
3538,131127,-63.6469,-61.9615,6/23/2016 13:05,6/23/2016 16:02,6/23/2016 16:05,6/23/2016 16:46,June,13,2016,44,43.5,A,225,223
3538,131127,-63.6469,-61.9615,6/23/2016 12:58,6/23/2016 15:53,6/23/2016 15:58,6/23/2016 16:46,June,12,2016,52,51.5,A,309,307
3538,131127,-63.6469,-61.9615,6/23/2016 13:28,6/23/2016 16:24,6/23/2016 16:28,6/23/2016 16:46,June,13,2016,39,38.5,A,203,201
3538,131127,-63.6469,-61.9615,6/23/2016 13:17,6/23/2016 16:13,6/23/2016 16:17,6/23/2016 16:46,June,13,2016,52,51.5,A,239,237
3538,131127,-63.6469,-61.9615,6/23/2016 13:39,6/23/2016 16:36,6/23/2016 16:39,6/23/2016 16:46,June,13,2016,21.5,21.5,A,191,189
1601,131127,-63.6469,-61.9615,6/23/2016 12:53,6/23/2016 15:48,6/23/2016 15:53,6/23/2016 17:29,June,12,2016,18,18,A,315,313
1601,131127,-63.6469,-61.9615,6/23/2016 14:22,6/23/2016 17:19,6/23/2016 17:22,6/23/2016 17:29,June,14,2016,19,19,A,195,193
1601,131127,-63.6469,-61.9615,6/23/2016 13:31,6/23/2016 16:28,6/23/2016 16:31,6/23/2016 17:29,June,13,2016,17.5,17.5,A,223,221
1601,131127,-63.6469,-61.9615,6/23/2016 13:25,6/23/2016 16:21,6/23/2016 16:25,6/23/2016 17:29,June,13,2016,17.5,17.5,A,223,221
1601,131127,-63.6469,-61.9615,6/23/2016 14:12,6/23/2016 17:08,6/23/2016 17:12,6/23/2016 17:29,June,14,2016,20.5,20.5,A,199,197
3539,131127,-63.6469,-61.9615,6/23/2016 14:39,6/23/2016 17:33,6/23/2016 17:39,6/23/2016 17:58,June,14,2016,44,43.5,A,331,329
3539,131127,-63.6469,-61.9615,6/23/2016 13:49,6/23/2016 16:46,6/23/2016 16:49,6/23/2016 17:58,June,13,2016,41,40.5,A,217,215
3539,131127,-63.6469,-61.9615,6/23/2016 14:30,6/23/2016 17:26,6/23/2016 17:30,6/23/2016 17:58,June,14,2016,37,36.5,A,239,237
3539,131127,-63.6469,-61.9615,6/23/2016 14:54,6/23/2016 17:47,6/23/2016 17:54,6/23/2016 17:58,June,14,2016,84.5,83,A,397,395
3539,131127,-63.6469,-61.9615,6/23/2016 14:45,6/23/2016 17:41,6/23/2016 17:45,6/23/2016 17:58,June,14,2016,53,52.5,A,265,263
3540,131127,-63.6469,-61.9615,6/23/2016 15:24,6/23/2016 18:17,6/23/2016 18:24,6/23/2016 18:37,June,15,2016,205.5,202,A,443,441
3540,131127,-63.6469,-61.9615,6/23/2016 15:33,6/23/2016 18:28,6/23/2016 18:33,6/23/2016 18:37,June,15,2016,62.5,61,A,309,307
3540,131127,-63.6469,-61.9615,6/23/2016 15:08,6/23/2016 18:05,6/23/2016 18:08,6/23/2016 18:37,June,15,2016,34,33.5,A,187,185
3540,131127,-63.6469,-61.9615,6/23/2016 15:02,6/23/2016 17:59,6/23/2016 18:02,6/23/2016 18:37,June,15,2016,35,34.5,A,199,197
3540,131127,-63.6469,-61.9615,6/23/2016 15:16,6/23/2016 18:12,6/23/2016 18:16,6/23/2016 18:37,June,15,2016,54,53.5,A,217,215
3541,131127,-63.6469,-61.9615,6/23/2016 15:46,6/23/2016 18:42,6/23/2016 18:46,6/23/2016 19:02,June,15,2016,62.5,61,A,261,259
3541,131127,-63.6469,-61.9615,6/23/2016 15:39,6/23/2016 18:37,6/23/2016 18:39,6/23/2016 19:02,June,15,2016,38,37.5,A,173,171
3541,131127,-63.6469,-61.9615,6/23/2016 15:56,6/23/2016 18:53,6/23/2016 18:56,6/23/2016 19:02,June,15,2016,28,27.5,A,149,147
3541,131127,-63.6469,-61.9615,6/23/2016 15:52,6/23/2016 18:47,6/23/2016 18:52,6/23/2016 19:02,June,15,2016,133.5,130,A,291,289
3541,131127,-63.6469,-61.9615,6/23/2016 16:01,6/23/2016 18:59,6/23/2016 19:01,6/23/2016 19:02,June,16,2016,23,23,A,157,155
1602,131127,-63.6469,-61.9615,6/23/2016 15:31,6/23/2016 18:27,6/23/2016 18:31,6/23/2016 19:14,June,15,2016,31,30.5,A,247,245
1602,131127,-63.6469,-61.9615,6/23/2016 15:25,6/23/2016 18:16,6/23/2016 18:25,6/23/2016 19:14,June,15,2016,18,18,A,571,569
1602,131127,-63.6469,-61.9615,6/23/2016 15:56,6/23/2016 18:51,6/23/2016 18:56,6/23/2016 19:14,June,15,2016,185.5,182,A,343,341
1602,131127,-63.6469,-61.9615,6/23/2016 15:38,6/23/2016 18:33,6/23/2016 18:38,6/23/2016 19:14,June,15,2016,27,26.5,A,345,343
1602,131127,-63.6469,-61.9615,6/23/2016 16:10,6/23/2016 19:04,6/23/2016 19:10,6/23/2016 19:14,June,16,2016,197.5,194,A,327,325
1603,131127,-63.6469,-61.9615,6/23/2016 16:21,6/23/2016 19:15,6/23/2016 19:21,6/23/2016 19:57,June,16,2016,165.5,162,A,393,391
1603,131127,-63.6469,-61.9615,6/23/2016 16:40,6/23/2016 19:35,6/23/2016 19:40,6/23/2016 19:57,June,16,2016,153.5,150,A,311,309
1603,131127,-63.6469,-61.9615,6/23/2016 16:32,6/23/2016 19:27,6/23/2016 19:32,6/23/2016 19:57,June,16,2016,145.5,142,A,307,305
1603,131127,-63.6469,-61.9615,6/23/2016 16:48,6/23/2016 19:45,6/23/2016 19:48,6/23/2016 19:57,June,16,2016,82.5,81,A,207,205
1603,131127,-63.6469,-61.9615,6/23/2016 16:44,6/23/2016 19:42,6/23/2016 19:44,6/23/2016 19:57,June,16,2016,26,25.5,A,93,91
3542,131127,-63.6469,-61.9615,6/23/2016 16:44,6/23/2016 19:41,6/23/2016 19:44,6/23/2016 20:02,June,16,2016,96.5,95,A,191,189
3542,131127,-63.6469,-61.9615,6/23/2016 16:53,6/23/2016 19:49,6/23/2016 19:53,6/23/2016 20:02,June,16,2016,88.5,87,A,219,217
3542,131127,-63.6469,-61.9615,6/23/2016 16:47,6/23/2016 19:45,6/23/2016 19:47,6/23/2016 20:02,June,16,2016,68.5,67,A,125,123
3542,131127,-63.6469,-61.9615,6/23/2016 17:02,6/23/2016 19:59,6/23/2016 20:02,6/23/2016 20:02,June,17,2016,66.5,65,A,173,171
3542,131127,-63.6469,-61.9615,6/23/2016 16:57,6/23/2016 19:54,6/23/2016 19:57,6/23/2016 20:02,June,16,2016,64.5,63,A,179,177
3543,131127,-63.6469,-61.9615,6/23/2016 17:06,6/23/2016 20:04,6/23/2016 20:06,6/23/2016 20:35,June,17,2016,27,26.5,A,139,137
3543,131127,-63.6469,-61.9615,6/23/2016 17:03,6/23/2016 20:02,6/23/2016 20:03,6/23/2016 20:35,June,17,2016,66.5,65,A,111,109
3543,131127,-63.6469,-61.9615,6/23/2016 17:25,6/23/2016 20:23,6/23/2016 20:25,6/23/2016 20:35,June,17,2016,60.5,59,A,131,129
3543,131127,-63.6469,-61.9615,6/23/2016 17:28,6/23/2016 20:26,6/23/2016 20:28,6/23/2016 20:35,June,17,2016,60.5,59,A,139,137
3543,131127,-63.6469,-61.9615,6/23/2016 17:32,6/23/2016 20:31,6/23/2016 20:32,6/23/2016 20:35,June,17,2016,27,26.5,A,73,71
1604,131127,-63.6469,-61.9615,6/23/2016 17:09,6/23/2016 20:05,6/23/2016 20:09,6/23/2016 20:38,June,17,2016,68.5,67,A,251,249
1604,131127,-63.6469,-61.9615,6/23/2016 17:01,6/23/2016 19:57,6/23/2016 20:01,6/23/2016 20:38,June,17,2016,125.5,122,A,255,253
1604,131127,-63.6469,-61.9615,6/23/2016 17:21,6/23/2016 20:15,6/23/2016 20:21,6/23/2016 20:38,June,17,2016,133.5,130,A,335,333
1604,131127,-63.6469,-61.9615,6/23/2016 17:28,6/23/2016 20:23,6/23/2016 20:28,6/23/2016 20:38,June,17,2016,108.5,107,A,255,253
1604,131127,-63.6469,-61.9615,6/23/2016 17:37,6/23/2016 20:31,6/23/2016 20:37,6/23/2016 20:38,June,17,2016,116.5,115,A,311,309
1605,131127,-63.6469,-61.9615,6/23/2016 17:49,6/23/2016 20:46,6/23/2016 20:49,6/23/2016 20:58,June,17,2016,62.5,61,A,179,177
1605,131127,-63.6469,-61.9615,6/23/2016 17:45,6/23/2016 20:44,6/23/2016 20:45,6/23/2016 20:58,June,17,2016,25,24.5,A,45,43
1605,131127,-63.6469,-61.9615,6/23/2016 17:42,6/23/2016 20:38,6/23/2016 20:42,6/23/2016 20:58,June,17,2016,90.5,89,A,249,247
1605,131127,-63.6469,-61.9615,6/23/2016 17:44,6/23/2016 20:43,6/23/2016 20:44,6/23/2016 20:58,June,17,2016,38,37.5,A,79,77
1605,131127,-63.6469,-61.9615,6/23/2016 17:58,6/23/2016 20:53,6/23/2016 20:58,6/23/2016 20:58,June,17,2016,82.5,81,A,259,257
1606,131127,-63.6469,-61.9615,6/23/2016 18:17,6/23/2016 21:11,6/23/2016 21:17,6/23/2016 21:18,June,18,2016,86.5,85,A,317,315
1606,131127,-63.6469,-61.9615,6/23/2016 17:58,6/23/2016 20:58,6/23/2016 20:58,6/23/2016 21:18,June,17,2016,15,15,A,33,31
1606,131127,-63.6469,-61.9615,6/23/2016 17:59,6/23/2016 20:58,6/23/2016 20:59,6/23/2016 21:18,June,17,2016,15,15,A,31,29
1606,131127,-63.6469,-61.9615,6/23/2016 18:03,6/23/2016 21:00,6/23/2016 21:03,6/23/2016 21:18,June,18,2016,84.5,83,A,231,229
1606,131127,-63.6469,-61.9615,6/23/2016 18:10,6/23/2016 21:05,6/23/2016 21:10,6/23/2016 21:18,June,18,2016,121.5,119,A,323,321
3544,131127,-63.6469,-61.9615,6/23/2016 18:14,6/23/2016 21:12,6/23/2016 21:14,6/23/2016 21:19,June,18,2016,44,43.5,A,103,101
3544,131127,-63.6469,-61.9615,6/23/2016 18:12,6/23/2016 21:10,6/23/2016 21:12,6/23/2016 21:19,June,18,2016,47,46.5,A,133,131
3544,131127,-63.6469,-61.9615,6/23/2016 18:05,6/23/2016 21:02,6/23/2016 21:05,6/23/2016 21:19,June,18,2016,58.5,57,A,189,187
3544,131127,-63.6469,-61.9615,6/23/2016 18:09,6/23/2016 21:05,6/23/2016 21:09,6/23/2016 21:19,June,18,2016,58.5,57,A,265,263
3544,131127,-63.6469,-61.9615,6/23/2016 18:18,6/23/2016 21:14,6/23/2016 21:18,6/23/2016 21:19,June,18,2016,60.5,59,A,231,229
4955,131127,-63.6469,-61.9615,6/23/2016 18:25,6/23/2016 21:20,6/23/2016 21:25,6/23/2016 21:27,June,18,2016,18.5,18.5,A,293,291
4955,131127,-63.6469,-61.9615,6/23/2016 17:32,6/23/2016 20:27,6/23/2016 20:32,6/23/2016 21:27,June,17,2016,18.5,18.5,A,313,311
4955,131127,-63.6469,-61.9615,6/23/2016 17:43,6/23/2016 20:38,6/23/2016 20:43,6/23/2016 21:27,June,17,2016,20,20,A,293,291
4955,131127,-63.6469,-61.9615,6/23/2016 17:38,6/23/2016 20:34,6/23/2016 20:38,6/23/2016 21:27,June,17,2016,26,25.5,A,257,255
4955,131127,-63.6469,-61.9615,6/23/2016 17:59,6/23/2016 20:53,6/23/2016 20:59,6/23/2016 21:27,June,17,2016,15,15,A,361,359
1607,131127,-63.6469,-61.9615,6/23/2016 18:30,6/23/2016 21:24,6/23/2016 21:30,6/23/2016 21:57,June,18,2016,137.5,134,A,317,315
1607,131127,-63.6469,-61.9615,6/23/2016 18:23,6/23/2016 21:19,6/23/2016 21:23,6/23/2016 21:57,June,18,2016,102.5,101,A,255,253
1607,131127,-63.6469,-61.9615,6/23/2016 18:46,6/23/2016 21:39,6/23/2016 21:46,6/23/2016 21:57,June,18,2016,153.5,150,A,391,389
1607,131127,-63.6469,-61.9615,6/23/2016 18:37,6/23/2016 21:32,6/23/2016 21:37,6/23/2016 21:57,June,18,2016,118.5,117,A,297,295
1607,131127,-63.6469,-61.9615,6/23/2016 18:54,6/23/2016 21:48,6/23/2016 21:54,6/23/2016 21:57,June,18,2016,161.5,158,A,383,381
1608,131127,-63.6469,-61.9615,6/23/2016 19:43,6/23/2016 22:38,6/23/2016 22:43,6/23/2016 23:16,June,19,2016,141.5,138,A,345,343
1608,131127,-63.6469,-61.9615,6/23/2016 19:50,6/23/2016 22:45,6/23/2016 22:50,6/23/2016 23:16,June,19,2016,121.5,119,A,293,291
1608,131127,-63.6469,-61.9615,6/23/2016 19:56,6/23/2016 22:51,6/23/2016 22:56,6/23/2016 23:16,June,19,2016,92.5,91,A,277,275
1608,131127,-63.6469,-61.9615,6/23/2016 20:04,6/23/2016 22:57,6/23/2016 23:04,6/23/2016 23:16,June,20,2016,177.5,174,A,439,437
1608,131127,-63.6469,-61.9615,6/23/2016 20:14,6/23/2016 23:08,6/23/2016 23:14,6/23/2016 23:16,June,20,2016,141.5,138,A,351,349
1609,131127,-63.6469,-61.9615,6/23/2016 20:29,6/23/2016 23:24,6/23/2016 23:29,6/23/2016 23:51,June,20,2016,121.5,119,A,301,299
1609,131127,-63.6469,-61.9615,6/23/2016 20:23,6/23/2016 23:17,6/23/2016 23:23,6/23/2016 23:51,June,20,2016,157.5,154,A,361,359
1609,131127,-63.6469,-61.9615,6/23/2016 20:43,6/23/2016 23:39,6/23/2016 23:43,6/23/2016 23:51,June,20,2016,125.5,122,A,295,293
1609,131127,-63.6469,-61.9615,6/23/2016 20:36,6/23/2016 23:31,6/23/2016 23:36,6/23/2016 23:51,June,20,2016,153.5,150,A,335,333
1609,131127,-63.6469,-61.9615,6/23/2016 20:49,6/23/2016 23:45,6/23/2016 23:49,6/23/2016 23:51,June,20,2016,96.5,95,A,267,265
3545,131127,-63.587,-61.844,6/23/2016 18:36,6/23/2016 21:33,6/23/2016 21:36,6/24/2016 0:19,June,18,2016,47,46.5,A,201,199
3545,131127,-63.587,-61.844,6/23/2016 18:32,6/23/2016 21:29,6/23/2016 21:32,6/24/2016 0:19,June,18,2016,36,35.5,A,179,177
3545,131127,-63.587,-61.844,6/23/2016 18:23,6/23/2016 21:19,6/23/2016 21:23,6/24/2016 0:19,June,18,2016,60.5,59,A,279,277
3545,131127,-63.587,-61.844,6/23/2016 18:27,6/23/2016 21:25,6/23/2016 21:27,6/24/2016 0:19,June,18,2016,58.5,57,A,133,131
3545,131127,-63.587,-61.844,6/23/2016 18:29,6/23/2016 21:28,6/23/2016 21:29,6/24/2016 0:19,June,18,2016,21.5,21.5,A,65,63
1613,131127,-63.579,-61.8083,6/23/2016 22:57,6/24/2016 1:55,6/24/2016 1:57,6/24/2016 2:16,June,22,2016,84.5,83,B,143,141
1613,131127,-63.579,-61.8083,6/23/2016 22:53,6/24/2016 1:49,6/24/2016 1:53,6/24/2016 2:16,June,22,2016,129.5,126,B,279,277
1613,131127,-63.579,-61.8083,6/23/2016 23:09,6/24/2016 2:05,6/24/2016 2:09,6/24/2016 2:16,June,23,2016,129.5,126,B,285,283
1613,131127,-63.579,-61.8083,6/23/2016 23:03,6/24/2016 2:00,6/24/2016 2:03,6/24/2016 2:16,June,23,2016,84.5,83,B,207,205
1613,131127,-63.579,-61.8083,6/23/2016 23:14,6/24/2016 2:11,6/24/2016 2:14,6/24/2016 2:16,June,23,2016,129.5,126,B,205,203
1614,131127,-63.5741,-61.8108,6/23/2016 23:22,6/24/2016 2:16,6/24/2016 2:22,6/24/2016 2:50,June,23,2016,145.5,142,B,373,371
1614,131127,-63.5741,-61.8108,6/23/2016 23:35,6/24/2016 2:31,6/24/2016 2:35,6/24/2016 2:50,June,23,2016,100.5,99,B,277,275
1614,131127,-63.5741,-61.8108,6/23/2016 23:28,6/24/2016 2:24,6/24/2016 2:28,6/24/2016 2:50,June,23,2016,114.5,113,B,275,273
1614,131127,-63.5741,-61.8108,6/23/2016 23:47,6/24/2016 2:43,6/24/2016 2:47,6/24/2016 2:50,June,23,2016,125.5,122,B,237,235
1614,131127,-63.5741,-61.8108,6/23/2016 23:42,6/24/2016 2:37,6/24/2016 2:42,6/24/2016 2:50,June,23,2016,92.5,91,B,259,257
3549,131127,-63.5741,-61.8108,6/23/2016 23:28,6/24/2016 2:25,6/24/2016 2:28,6/24/2016 2:57,June,23,2016,32,31.5,B,179,177
3549,131127,-63.5741,-61.8108,6/23/2016 23:25,6/24/2016 2:24,6/24/2016 2:25,6/24/2016 2:57,June,23,2016,22.5,22.5,B,57,55
3549,131127,-63.5741,-61.8108,6/23/2016 23:23,6/24/2016 2:23,6/24/2016 2:23,6/24/2016 2:57,June,23,2016,19.5,19.5,B,33,31
3549,131127,-63.5741,-61.8108,6/23/2016 23:30,6/24/2016 2:28,6/24/2016 2:30,6/24/2016 2:57,June,23,2016,17.5,17.5,B,89,87
3549,131127,-63.5741,-61.8108,6/23/2016 23:56,6/24/2016 2:51,6/24/2016 2:56,6/24/2016 2:57,June,23,2016,50,49.5,B,289,287
3550,131127,-63.6313,-61.7647,6/24/2016 4:23,6/24/2016 7:20,6/24/2016 7:23,6/24/2016 8:59,June,4,2016,29,28.5,B,201,199
3550,131127,-63.6313,-61.7647,6/24/2016 4:30,6/24/2016 7:24,6/24/2016 7:30,6/24/2016 8:59,June,4,2016,82.5,81,B,373,371
3550,131127,-63.6313,-61.7647,6/24/2016 2:38,6/24/2016 5:36,6/24/2016 5:38,6/24/2016 8:59,June,2,2016,29,28.5,B,177,175
3550,131127,-63.6313,-61.7647,6/24/2016 4:17,6/24/2016 7:15,6/24/2016 7:17,6/24/2016 8:59,June,4,2016,27,26.5,B,163,161
3550,131127,-63.6313,-61.7647,6/24/2016 5:58,6/24/2016 8:56,6/24/2016 8:58,6/24/2016 8:59,June,5,2016,17,17,B,131,129
3551,131127,-63.694,-61.7456,6/24/2016 7:23,6/24/2016 10:21,6/24/2016 10:23,6/24/2016 11:07,June,7,2016,23.5,23.5,2,143,141
3551,131127,-63.694,-61.7456,6/24/2016 8:04,6/24/2016 11:02,6/24/2016 11:04,6/24/2016 11:07,June,8,2016,25,24.5,2,141,139
3551,131127,-63.694,-61.7456,6/24/2016 6:02,6/24/2016 9:00,6/24/2016 9:02,6/24/2016 11:07,June,6,2016,19,19,2,141,139
3551,131127,-63.694,-61.7456,6/24/2016 6:09,6/24/2016 9:05,6/24/2016 9:09,6/24/2016 11:07,June,6,2016,43,42.5,2,201,199
3551,131127,-63.694,-61.7456,6/24/2016 7:13,6/24/2016 10:09,6/24/2016 10:13,6/24/2016 11:07,June,7,2016,54,53.5,2,251,249
3552,131127,-63.702,-61.6998,6/24/2016 8:15,6/24/2016 11:13,6/24/2016 11:15,6/24/2016 11:34,June,8,2016,20.5,20.5,A,135,133
3552,131127,-63.702,-61.6998,6/24/2016 8:10,6/24/2016 11:08,6/24/2016 11:10,6/24/2016 11:34,June,8,2016,27,26.5,A,137,135
3552,131127,-63.702,-61.6998,6/24/2016 8:22,6/24/2016 11:20,6/24/2016 11:22,6/24/2016 11:34,June,8,2016,16,16,A,89,87
3552,131127,-63.702,-61.6998,6/24/2016 8:20,6/24/2016 11:18,6/24/2016 11:20,6/24/2016 11:34,June,8,2016,26,25.5,A,167,165
3552,131127,-63.702,-61.6998,6/24/2016 8:28,6/24/2016 11:25,6/24/2016 11:28,6/24/2016 11:34,June,8,2016,30,29.5,A,191,189
4956,131127,-63.702,-61.6998,6/24/2016 6:49,6/24/2016 9:42,6/24/2016 9:49,6/24/2016 11:36,June,6,2016,129.5,126,A,429,427
4956,131127,-63.702,-61.6998,6/24/2016 7:53,6/24/2016 10:47,6/24/2016 10:53,6/24/2016 11:36,June,7,2016,50,49.5,A,365,363
4956,131127,-63.702,-61.6998,6/24/2016 8:26,6/24/2016 11:21,6/24/2016 11:26,6/24/2016 11:36,June,8,2016,44,43.5,A,327,325
